460,ADVIL,100,"FDA dataset, RxNorm"
1101,ADVIL PM,77,FDA dataset
3093,ELAVIL,73,"RxNorm, FDA dataset"
2025,ARIDIL,73,RxNorm
4134,NARDIL,73,"RxNorm, FDA dataset"
1744,ADVAIR,73,RxNorm
6145,AVIRAL,73,Swissmedic
6160,ADVIL 200,71,Swissmedic
6157,ADVIL 400,71,Swissmedic
2882,DIVIGEL,67,"RxNorm, FDA dataset"
348,ADRUCIL,67,"FDA dataset, RxNorm"
1950,ALDORIL,67,RxNorm
1814,ACTIDIL,67,"RxNorm, FDA dataset"
690,FORADIL,67,"FDA dataset, RxNorm"
1750,ADVICOR,67,RxNorm
1828,ACUVAIL,67,"RxNorm, FDA dataset"
3966,TAVEGIL,67,RxNorm
3232,DILT,67,RxNorm
4057,TRIAVIL,67,RxNorm
1752,ADVOCIN,67,RxNorm
3107,DUO-VIL,67,RxNorm
2536,GAVILAX,67,RxNorm
46,SANDRIL,67,FDA dataset
4489,MENADIOL,62,RxNorm
3902,TANDERIL,62,RxNorm
1711,BUNAVAIL,62,"FDA dataset, RxNorm"
5822,ANDURSIL,62,Swissmedic
5173,TIADILON,62,RxNorm
3382,MANTADIL,62,RxNorm
1809,ACTEDRIL,62,RxNorm
6037,ADREVIEW,62,"Swissmedic, FDA dataset"
6302,GARDASIL,62,"Swissmedic, RxNorm"
1278,GADAVIST,62,FDA dataset
4693,TRAPIDIL,62,RxNorm
5325,AVANAFIL,62,"RxNorm, FDA dataset"
2415,CARDINOL,62,RxNorm
5124,URSADIOL,62,RxNorm
3105,FLAXEDIL,62,"RxNorm, FDA dataset"
4821,ADEFOVIR,62,RxNorm
5245,URAPIDIL,62,RxNorm
4796,PULMADIL,62,RxNorm
2228,AVAILNEX,62,RxNorm
2518,D-VI-SOL,62,RxNorm
2185,AVITA,60,"RxNorm, FDA dataset"
2298,BIDIL,60,"RxNorm, FDA dataset"
1141,DILOR,60,"FDA dataset, RxNorm"
5974,DRILL,60,Swissmedic
2716,DOXIL,60,RxNorm
1845,ADDYI,60,"RxNorm, FDA dataset"
513,PAXIL,60,"FDA dataset, RxNorm"
674,MAVIK,60,"FDA dataset, RxNorm"
5811,AIROL,60,Swissmedic
3275,NAZIL,60,RxNorm
3671,LAVIV,60,RxNorm
3788,VIBAL,60,RxNorm
3151,DILEX,60,RxNorm
381,DIULO,60,FDA dataset
6415,CARDIORAL,57,Swissmedic
3774,VASODILAN,57,RxNorm
944,TADALAFIL,57,"FDA dataset, RxNorm"
5605,PINACIDIL,57,"RxNorm, FDA dataset"
6048,DIVIGEL 1,57,Swissmedic
6047,DIVIGEL 0,57,Swissmedic
5452,ESTRADIOL,57,"RxNorm, FDA dataset"
1117,DV,57,FDA dataset
6356,ANDREAVIT,57,Swissmedic
1730,AK-DILATE,57,RxNorm
153,TANDEARIL,57,FDA dataset
5180,ADRAFINIL,57,RxNorm
4339,QUADRINAL,57,RxNorm
5288,ACID VIOLET 9,56,RxNorm
6,CANTIL,55,"FDA dataset, RxNorm"
694,PLAVIX,55,"FDA dataset, RxNorm"
4116,TRIDIL,55,"RxNorm, FDA dataset"
3179,EVICEL,55,"RxNorm, Swissmedic"
1462,DSUVIA,55,"FDA dataset, RxNorm"
6154,AVALOX,55,Swissmedic
339,STADOL,55,"FDA dataset, RxNorm"
2522,DACTIL,55,RxNorm
1829,ADACEL,55,RxNorm
664,PANDEL,55,"FDA dataset, RxNorm"
2638,HALDOL,55,"RxNorm, Swissmedic, FDA dataset"
1573,AVSOLA,55,"FDA dataset, RxNorm"
2107,ANQUIL,55,RxNorm
991,ARIDOL,55,FDA dataset
5961,LIVIAL,55,"Swissmedic, RxNorm"
5907,TALVAL,55,Swissmedic
357,VANSIL,55,"FDA dataset, RxNorm"
2986,DYCILL,55,"RxNorm, FDA dataset"
2763,HAVRIX,55,RxNorm
1314,XTANDI,55,"FDA dataset, RxNorm"
3174,DI-GEL,55,RxNorm
2981,DUVOID,55,"RxNorm, FDA dataset"
400,TAVIST,55,"FDA dataset, RxNorm"
659,SABRIL,55,"FDA dataset, Swissmedic, RxNorm"
5464,RADIUM,55,RxNorm
2018,ANAVIP,55,RxNorm
5465,APIOLE,55,RxNorm
4734,URACIL,55,RxNorm
3210,DAONIL,55,"RxNorm, Swissmedic"
526,ADALAT,55,"FDA dataset, RxNorm"
6513,DICLOZ,55,Swissmedic
3917,KADIAN,55,"RxNorm, FDA dataset"
767,AVINZA,55,"FDA dataset, RxNorm"
1129,CAMILA,55,FDA dataset
2059,AMOXIL,55,"RxNorm, FDA dataset"
2070,AMVISC,55,RxNorm
5060,MALVIN,55,RxNorm
3408,MANDOL,55,"RxNorm, FDA dataset"
5968,ATENIL,55,Swissmedic
515,AREDIA,55,FDA dataset
996,ORAVIG,55,"FDA dataset, RxNorm"
644,FAMVIR,55,"FDA dataset, RxNorm"
3035,PADCEV,55,"RxNorm, FDA dataset"
2225,AUVI-Q,55,"RxNorm, FDA dataset"
1937,AMILAC,55,RxNorm
3233,DILTIA,55,RxNorm
1837,ADAPIN,55,RxNorm
6347,XAMIOL,55,Swissmedic
5809,LANVIS,55,Swissmedic
1759,ADIFAX,55,RxNorm
789,AVELOX,55,"FDA dataset, RxNorm"
2137,APSTIL,55,RxNorm
2944,PANFIL,55,RxNorm
2881,DIURIL,55,"RxNorm, FDA dataset"
1404,TAUVID,55,FDA dataset
1337,AMYVID,55,FDA dataset
5665,MAVIKK,55,USAN
