4963,ZMAX,86,FDA dataset
3894,CORMAX,67,FDA dataset
4687,CEFMAX,67,FDA dataset
3259,MAXALT,67,FDA dataset
4618,ERYMAX,67,FDA dataset
2943,MENTAX,67,FDA dataset
3246,INOMAX,67,FDA dataset
2192,MAXAIR,67,FDA dataset
3122,FLOMAX,67,FDA dataset
2070,PERMAX,67,FDA dataset
2334,VOLMAX,67,FDA dataset
3354,MIRALAX,60,FDA dataset
2951,MIRAPEX,60,FDA dataset
1277,MAXIDEX,60,FDA dataset
4595,ZYMAXID,60,FDA dataset
4248,SYMBYAX,60,FDA dataset
3106,FOSAMAX,60,FDA dataset
431,MYLAXEN,60,FDA dataset
4268,MAXOLON,60,FDA dataset
2681,NUROMAX,60,FDA dataset
3066,TOPAMAX,60,FDA dataset
2248,MAXZIDE,60,FDA dataset
3127,LOTEMAX,60,FDA dataset
2817,DEMADEX,60,FDA dataset
2454,AXID,57,FDA dataset
676,SOMA,57,FDA dataset
2678,EMLA,57,FDA dataset
5364,MAXITROL,55,FDA dataset
3270,ANGIOMAX,55,FDA dataset
4555,MAXIPIME,55,FDA dataset
4182,PRIMAXIN,55,FDA dataset
2728,RENORMAX,55,FDA dataset
2501,MAXAQUIN,55,FDA dataset
4132,TINDAMAX,55,FDA dataset
6921,VYNDAMAX,55,FDA dataset
4163,AMVAZ,50,FDA dataset
3086,MAVIK,50,FDA dataset
1092,MAXIBOLIN,50,FDA dataset
4050,MENTAX-TC,50,FDA dataset
997,LASIX,50,FDA dataset
3075,AMLEXANOX,50,FDA dataset
2643,MESNA,50,FDA dataset
2495,CAPEX,50,FDA dataset
204,EURAX,50,FDA dataset
4218,ZYMAR,50,FDA dataset
2743,TAXOL,50,FDA dataset
2505,PAXIL,50,FDA dataset
4560,CEDAX,50,FDA dataset
3836,METRA,50,FDA dataset
5442,WYMOX,50,FDA dataset
4296,EMSAM,50,FDA dataset
3394,AXERT,50,FDA dataset
4565,ZITHROMAX,50,FDA dataset
1298,MOBAN,50,FDA dataset
3348,RAXAR,50,FDA dataset
4337,ALOXI,50,FDA dataset
870,SERAX,50,FDA dataset
6469,MVASI,50,FDA dataset
1825,XANAX,50,FDA dataset
1755,BUMEX,50,FDA dataset
4470,MOXAM,50,FDA dataset
4344,TEMAZ,50,FDA dataset
2923,ALREX,50,FDA dataset
5038,AMRIX,50,FDA dataset
3760,METHAMPEX,50,FDA dataset
6247,WAKIX,50,FDA dataset
3261,MAXALT-MLT,46,FDA dataset
7211,LOTEMAX SM,46,FDA dataset
1255,METAXALONE,46,FDA dataset
4827,NAMENDA XR,46,FDA dataset
4485,MIRAPEX ER,46,FDA dataset
2249,MAXZIDE-25,46,FDA dataset
4709,ERAXIS,44,FDA dataset
1124,VERMOX,44,FDA dataset
5796,AVONEX,44,FDA dataset
4779,AXIRON,44,FDA dataset
3995,TRIMOX,44,FDA dataset
6941,OZOBAX,44,FDA dataset
4568,BIAXIN,44,FDA dataset
2223,FLAREX,44,FDA dataset
2642,MESNEX,44,FDA dataset
5343,MAKENA,44,FDA dataset
3100,NIMBEX,44,FDA dataset
6048,KANUMA,44,FDA dataset
3207,PLAVIX,44,FDA dataset
5098,MECLAN,44,FDA dataset
1478,AN-MAA,44,FDA dataset
4617,CANDEX,44,FDA dataset
6043,ZARXIO,44,FDA dataset
6039,PAROEX,44,FDA dataset
4823,MANDOL,44,FDA dataset
4666,QSYMIA,44,FDA dataset
566,LIBRAX,44,FDA dataset
341,SALPIX,44,FDA dataset
3700,BAMATE,44,FDA dataset
5915,CIMZIA,44,FDA dataset
3532,AVELOX,44,FDA dataset
6121,TRYMEX,44,FDA dataset
5939,GRANIX,44,FDA dataset
3352,TASMAR,44,FDA dataset
5059,ALSUMA,44,FDA dataset
2478,MYKROX,44,FDA dataset
3221,FEMARA,44,FDA dataset
335,DIAMOX,44,FDA dataset
3235,MIRENA,44,FDA dataset
5441,UTIMOX,44,FDA dataset
1197,MEGACE,44,FDA dataset
3185,RELPAX,44,FDA dataset
5892,HUMIRA,44,FDA dataset
4175,ORAQIX,44,FDA dataset
3404,ZOMETA,44,FDA dataset
6602,ILUMYA,44,FDA dataset
3778,CAMILA,44,FDA dataset
3331,UVADEX,44,FDA dataset
3057,AMARYL,44,FDA dataset
6202,MEXATE,44,FDA dataset
2917,COMTAN,44,FDA dataset
6677,AXUMIN,44,FDA dataset
4252,RANEXA,44,FDA dataset
4900,EMBEDA,44,FDA dataset
3072,GEMZAR,44,FDA dataset
5416,AFAXIN,44,FDA dataset
14,ATARAX,44,FDA dataset
6205,AXOTAL,44,FDA dataset
5676,KEMEYA,44,FDA dataset
4428,OMACOR,44,FDA dataset
1858,CHYMEX,44,FDA dataset
4619,AMPYRA,44,FDA dataset
3943,SUPRAX,44,FDA dataset
4624,VIMPAT,44,FDA dataset
4441,AMOXIL,44,FDA dataset
3015,AZELEX,44,FDA dataset
1007,IMURAN,44,FDA dataset
5398,CAMBIA,44,FDA dataset
4196,ALIMTA,44,FDA dataset
5747,STAXYN,44,FDA dataset
4638,SAMSCA,44,FDA dataset
4490,MOXEZA,44,FDA dataset
4487,MULTAQ,44,FDA dataset
865,AMICAR,44,FDA dataset
2288,DIMETANE-DX,43,FDA dataset
4782,LAMICTAL XR,43,FDA dataset
6966,ASMANEX HFA,43,FDA dataset
6100,MAVYRET,40,FDA dataset
6778,SYMTUZA,40,FDA dataset
4850,POLYMOX,40,FDA dataset
5680,DYMISTA,40,FDA dataset
6260,TEMIXYS,40,FDA dataset
7091,SAXENDA,40,FDA dataset
2868,STIMATE,40,FDA dataset
6095,GERIMAL,40,FDA dataset
5223,MYDAYIS,40,FDA dataset
5008,MACUGEN,40,FDA dataset
5917,MIRCERA,40,FDA dataset
1451,PAXIPAM,40,FDA dataset
295,MIRADON,40,FDA dataset
6055,VYFEMLA,40,FDA dataset
1324,MAZANOR,40,FDA dataset
4229,EMTRIVA,40,FDA dataset
3365,ZEMPLAR,40,FDA dataset
6968,LYMEPAK,40,FDA dataset
1308,TRIMPEX,40,FDA dataset
2851,MERIDIA,40,FDA dataset
5981,CYRAMZA,40,FDA dataset
4740,CHANTIX,40,FDA dataset
6252,ANGIOMAX RTU,40,FDA dataset
5887,FYCOMPA,40,FDA dataset
2020,ZOVIRAX,40,FDA dataset
5611,AMABELZ,40,FDA dataset
3052,VALTREX,40,FDA dataset
5411,GENAPAX,40,FDA dataset
7082,OMIDRIA,40,FDA dataset
2060,FEMSTAT,40,FDA dataset
6898,ADLYXIN,40,FDA dataset
1757,AMIDATE,40,FDA dataset
902,MEPRIAM,40,FDA dataset
3462,MUCINEX,40,FDA dataset
1388,CENTRAX,40,FDA dataset
5964,MYALEPT,40,FDA dataset
4153,PROMETA,40,FDA dataset
6078,LUMASON,40,FDA dataset
5537,FARXIGA,40,FDA dataset
4109,VIGAMOX,40,FDA dataset
5066,ISTODAX,40,FDA dataset
6836,EMFLAZA,40,FDA dataset
5950,XIAFLEX,40,FDA dataset
2976,CLIMARA,40,FDA dataset
3456,LUMIGAN,40,FDA dataset
601,TEMARIL,40,FDA dataset
5218,ALTABAX,40,FDA dataset
1362,DORMATE,40,FDA dataset
1829,TYMTRAN,40,FDA dataset
3167,NASONEX,40,FDA dataset
4159,CAMPRAL,40,FDA dataset
2352,MEVACOR,40,FDA dataset
1737,MYCELEX,40,FDA dataset
3361,EMADINE,40,FDA dataset
4759,ATRIDOX,40,FDA dataset
1345,SANOREX,40,FDA dataset
4314,ARIXTRA,40,FDA dataset
6525,LENVIMA,40,FDA dataset
6529,ADEMPAS,40,FDA dataset
5927,ACTEMRA,40,FDA dataset
4348,BACI-RX,40,FDA dataset
1744,MIDAMOR,40,FDA dataset
4240,ENABLEX,40,FDA dataset
6561,HADLIMA,40,FDA dataset
1867,MARINOL,40,FDA dataset
4725,BROMDAY,40,FDA dataset
6446,BAXDELA,40,FDA dataset
6637,HERZUMA,40,FDA dataset
6631,TRUXIMA,40,FDA dataset
709,MARPLAN,40,FDA dataset
4328,XIFAXAN,40,FDA dataset
3483,TEMODAR,40,FDA dataset
3108,HUMALOG,40,FDA dataset
6442,FALMINA,40,FDA dataset
4701,HUMATIN,40,FDA dataset
6262,ERGOMAR,40,FDA dataset
4184,MEFOXIN,40,FDA dataset
383,LANOXIN,40,FDA dataset
4213,NAMENDA,40,FDA dataset
6563,TREMFYA,40,FDA dataset
1062,DALMANE,40,FDA dataset
312,ROBAXIN,40,FDA dataset
3104,AXID AR,40,FDA dataset
1098,MAOLATE,40,FDA dataset
5765,LOMAIRA,40,FDA dataset
3850,MYKINAC,40,FDA dataset
3604,STARLIX,40,FDA dataset
3852,MYKACET,40,FDA dataset
6864,LOKELMA,40,FDA dataset
5014,ZAXOPAM,40,FDA dataset
2676,ACTINEX,40,FDA dataset
392,MYLERAN,40,FDA dataset
6452,MAYZENT,40,FDA dataset
3844,KANTREX,40,FDA dataset
5107,MONODOX,40,FDA dataset
7031,FETZIMA,40,FDA dataset
6943,MIRVASO,40,FDA dataset
3842,MELFIAT,40,FDA dataset
2159,MEXITIL,40,FDA dataset
6369,TRIATEX,40,FDA dataset
5504,PIMTREA,40,FDA dataset
2555,ZOLADEX,40,FDA dataset
6222,DELAXIN,40,FDA dataset
6425,TOSYMRA,40,FDA dataset
4876,AMITIZA,40,FDA dataset
3335,ACIPHEX,40,FDA dataset
4975,MOXATAG,40,FDA dataset
6706,AURYXIA,40,FDA dataset
2000,RIMADYL,40,FDA dataset
3521,ALAMAST,40,FDA dataset
1730,ANAPROX,40,FDA dataset
186,VASOXYL,40,FDA dataset
5445,ANEXSIA,40,FDA dataset
3068,TIAMATE,40,FDA dataset
6979,ZERBAXA,40,FDA dataset
3548,BETAXON,40,FDA dataset
2793,IMAGENT,40,FDA dataset
6459,EVOMELA,40,FDA dataset
3061,CASODEX,40,FDA dataset
7000,IMVEXXY,40,FDA dataset
1183,HALOTEX,40,FDA dataset
1195,MIOSTAT,40,FDA dataset
5314,DORIBAX,40,FDA dataset
3675,MYZILRA,40,FDA dataset
5822,CAMPATH,40,FDA dataset
1981,EMBOLEX,40,FDA dataset
4786,PRADAXA,40,FDA dataset
4612,ZIBA-RX,40,FDA dataset
2784,IMITREX,40,FDA dataset
5381,OMNARIS,40,FDA dataset
1513,MONISTAT,36,FDA dataset
3274,AGGRENOX,36,FDA dataset
5000,SURFAXIN,36,FDA dataset
6054,SELFEMRA,36,FDA dataset
5003,GLUMETZA,36,FDA dataset
2098,PRIMACOR,36,FDA dataset
4142,METVIXIA,36,FDA dataset
4234,MYCAMINE,36,FDA dataset
462,MYTELASE,36,FDA dataset
1717,AZMACORT,36,FDA dataset
1535,MACROTEC,36,FDA dataset
6221,A-POXIDE,36,FDA dataset
1605,NAPROXEN,36,FDA dataset
6209,BROMANYL,36,FDA dataset
321,WAMPOCAP,36,FDA dataset
4289,ABARELIX,36,FDA dataset
5017,MYTREX A,36,FDA dataset
6361,MINOLIRA,36,FDA dataset
412,MAREZINE,36,FDA dataset
1937,HEXABRIX,36,FDA dataset
4288,PLENAXIS,36,FDA dataset
6176,ONA-MAST,36,FDA dataset
6335,LUCEMYRA,36,FDA dataset
1895,MARCAINE,36,FDA dataset
3581,MYLOTARG,36,FDA dataset
3250,MICARDIS,36,FDA dataset
4256,IMPLANON,36,FDA dataset
5508,ORGATRAX,36,FDA dataset
3310,PAXIL CR,36,FDA dataset
1540,MEGATOPE,36,FDA dataset
4990,MYTREX F,36,FDA dataset
6236,STATOBEX,36,FDA dataset
6411,SYMPAZAN,36,FDA dataset
4157,CYMBALTA,36,FDA dataset
5029,DERMABET,36,FDA dataset
2062,MOCTANIN,36,FDA dataset
6092,MYORISAN,36,FDA dataset
433,KEMADRIN,36,FDA dataset
4162,XANAX XR,36,FDA dataset
4312,FASLODEX,36,FDA dataset
6408,LOMANATE,36,FDA dataset
4195,METAGLIP,36,FDA dataset
6114,MULPLETA,36,FDA dataset
6977,MOVANTIK,36,FDA dataset
366,COUMADIN,36,FDA dataset
3311,OPTIMARK,36,FDA dataset
2044,TEMOVATE,36,FDA dataset
1330,HEMABATE,36,FDA dataset
3835,DEXAMPEX,36,FDA dataset
893,MEASURIN,36,FDA dataset
6652,LUMOXITI,36,FDA dataset
3093,ARIMIDEX,36,FDA dataset
5668,MARLISSA,36,FDA dataset
5139,NEMBUTAL,36,FDA dataset
4000,FOAMCOAT,36,FDA dataset
4711,FEMTRACE,36,FDA dataset
3547,TRI-LUMA,36,FDA dataset
5800,REGRANEX,36,FDA dataset
7134,CRESEMBA,36,FDA dataset
1138,CALCIMAR,36,FDA dataset
6627,HEMLIBRA,36,FDA dataset
3982,LAXILOSE,36,FDA dataset
5810,REMICADE,36,FDA dataset
680,MELLARIL,36,FDA dataset
4745,TOBRADEX,36,FDA dataset
3473,CLARINEX,36,FDA dataset
2586,MIRALUMA,36,FDA dataset
3518,MALARONE,36,FDA dataset
2578,ZOMACTON,36,FDA dataset
3900,SYMADINE,36,FDA dataset
4852,RIFAMATE,36,FDA dataset
664,MEPERGAN,36,FDA dataset
6657,GAMIFANT,36,FDA dataset
118,MANNITOL,36,FDA dataset
1234,TRANXENE,36,FDA dataset
5730,APIXABAN,36,FDA dataset
2809,OMNISCAN,36,FDA dataset
69,DIMETANE,36,FDA dataset
5126,FIRMAGON,36,FDA dataset
2795,MIVACRON,36,FDA dataset
2839,COPAXONE,36,FDA dataset
6851,OMEGAVEN,36,FDA dataset
7173,NAMZARIC,36,FDA dataset
2787,SPORANOX,36,FDA dataset
4731,CETRAXAL,36,FDA dataset
4426,TACLONEX,36,FDA dataset
6697,OLUMIANT,36,FDA dataset
5672,COMPLERA,36,FDA dataset
953,MITOTANE,36,FDA dataset
3732,PROMAPAR,36,FDA dataset
6680,BELSOMRA,36,FDA dataset
3965,NALOXONE,36,FDA dataset
3424,COMBIGAN,36,FDA dataset
2730,LAMICTAL,36,FDA dataset
4721,ABRAXANE,36,FDA dataset
5753,MELAMISA,36,FDA dataset
5581,MINITRAN,36,FDA dataset
2692,MIGRANAL,36,FDA dataset
5824,LEMTRADA,36,FDA dataset
727,FLAXEDIL,36,FDA dataset
4384,PERMAPEN,36,FDA dataset
3343,MIFEPREX,36,FDA dataset
5948,VORAXAZE,36,FDA dataset
599,PARAFLEX,36,FDA dataset
1254,SKELAXIN,36,FDA dataset
5612,NYMALIZE,36,FDA dataset
2308,DERMATOP,36,FDA dataset
589,LIQUAMAR,36,FDA dataset
276,RAUDIXIN,36,FDA dataset
2241,SOMATREM,36,FDA dataset
6479,DARZALEX,36,FDA dataset
3543,SOMAVERT,36,FDA dataset
3026,TAXOTERE,36,FDA dataset
5204,ADIPEX-P,36,FDA dataset
5205,FORBAXIN,36,FDA dataset
6467,PRAXBIND,36,FDA dataset
6465,AMJEVITA,36,FDA dataset
2161,CALCIJEX,36,FDA dataset
7035,CARNEXIV,36,FDA dataset
2153,BETATREX,36,FDA dataset
6800,IMPAVIDO,36,FDA dataset
3009,FEMPATCH,36,FDA dataset
2977,MENOSTAR,36,FDA dataset
2991,ZANAFLEX,36,FDA dataset
4676,KALEXATE,36,FDA dataset
4683,PROMACTA,36,FDA dataset
1256,HYDROMOX,36,FDA dataset
5559,AXITINIB,36,FDA dataset
6566,EMGALITY,36,FDA dataset
3629,GLYCOLAX,36,FDA dataset
3897,COMBUNOX,36,FDA dataset
5179,VI-DOM-A,36,FDA dataset
6551,AVELUMAB,36,FDA dataset
7098,POMALYST,36,FDA dataset
7206,RYANODEX,36,FDA dataset
18,PREMARIN,36,FDA dataset
767,MATULANE,36,FDA dataset
1321,NOLVADEX,36,FDA dataset
3157,AROMASIN,36,FDA dataset
1326,AMIPAQUE,36,FDA dataset
6531,MITIGARE,36,FDA dataset
7208,MACRILEN,36,FDA dataset
