2400,VOLMAX,73,FDA dataset
3638,ZYVOX,60,FDA dataset
2768,VIDEX,60,FDA dataset
5166,AMRIX,60,FDA dataset
3578,VIOXX,60,FDA dataset
2974,ZOMIG,60,FDA dataset
2801,LUVOX,60,FDA dataset
5141,CODRIX,55,FDA dataset
6366,DUVOID,55,FDA dataset
4261,ORAQIX,55,FDA dataset
3616,AVELOX,55,FDA dataset
3472,EVOXAC,55,FDA dataset
3209,FLOMAX,55,FDA dataset
3985,CORMAX,55,FDA dataset
6530,VOSEVI,55,FDA dataset
5984,AVONEX,55,FDA dataset
1177,VERMOX,55,FDA dataset
3292,PLAVIX,55,FDA dataset
3329,INOMAX,55,FDA dataset
1035,CLOMID,55,FDA dataset
459,VALMID,55,FDA dataset
6459,TEMIXYS,50,FDA dataset
2773,LOVENOX,50,FDA dataset
4957,POLYMOX,50,FDA dataset
7393,VOGELXO,50,FDA dataset
7239,ORKAMBI,50,FDA dataset
3153,TOPAMAX,50,FDA dataset
5667,EVAMIST,50,FDA dataset
2859,IMITREX,50,FDA dataset
3192,FOSAMAX,50,FDA dataset
2753,NUROMAX,50,FDA dataset
198,VASOXYL,50,FDA dataset
5485,DORIBAX,50,FDA dataset
4198,VIGAMOX,50,FDA dataset
6845,REVCOVI,50,FDA dataset
6731,OPSUMIT,50,FDA dataset
6150,VIMIZIM,50,FDA dataset
3436,MIRALAX,50,FDA dataset
2071,ZOVIRAX,50,FDA dataset
5555,OMNARIS,50,FDA dataset
2819,DOVONEX,50,FDA dataset
7106,VEMLIDY,50,FDA dataset
1322,MAXIDEX,50,FDA dataset
3033,MIRAPEX,50,FDA dataset
5075,EVOCLIN,50,FDA dataset
2156,NIX,50,FDA dataset
2583,ALOMIDE,50,FDA dataset
6969,HARVONI,50,FDA dataset
6406,OZEMPIC,50,FDA dataset
6669,EVOMELA,50,FDA dataset
6483,VICODIN,50,FDA dataset
3547,MUCINEX,50,FDA dataset
676,IONAMIN,50,FDA dataset
4705,SORILUX,50,FDA dataset
4887,VYTORIN,50,FDA dataset
1587,KLOTRIX,50,FDA dataset
7284,OMIDRIA,50,FDA dataset
4443,VANOBID,50,FDA dataset
3561,LEVOXYL,50,FDA dataset
4263,VINCREX,50,FDA dataset
4859,OMNICEF,50,FDA dataset
5952,LOMAIRA,50,FDA dataset
5021,ROXILOX,50,FDA dataset
4348,LEVEMIR,50,FDA dataset
6110,NULOJIX,50,FDA dataset
567,LOMOTIL,50,FDA dataset
3213,LOTEMAX,50,FDA dataset
6918,INVOKAMET XR,47,FDA dataset
6346,VORTIOXETINE,47,FDA dataset
4968,REVLIMID,46,FDA dataset
3674,VIDEX EC,46,FDA dataset
4460,SOLTAMOX,46,FDA dataset
3335,COMBIVIR,46,FDA dataset
4353,FOAMICON,46,FDA dataset
6092,VECTIBIX,46,FDA dataset
3988,COMBUNOX,46,FDA dataset
1667,LOTRIMIN,46,FDA dataset
706,PROLIXIN,46,FDA dataset
3242,AROMASIN,46,FDA dataset
4621,VOTRIENT,46,FDA dataset
5250,OCUMYCIN,46,FDA dataset
