2365,NIX,75,FDA dataset
5824,NIACOR,73,FDA dataset
4182,NICOLAR,67,FDA dataset
3659,ANGIOMAX,62,FDA dataset
2801,NICOTINE,62,FDA dataset
5513,RANICLOR,62,FDA dataset
2968,INDICLOR,62,FDA dataset
3361,NICOTROL,62,FDA dataset
5476,NORCO,60,FDA dataset
3888,VIOXX,60,FDA dataset
4741,HICON,60,FDA dataset
6836,LONOX,60,FDA dataset
4610,GYNIX,60,FDA dataset
3635,NITRIC OXIDE,59,FDA dataset
2104,NICLOCIDE,57,FDA dataset
2282,NICORETTE,57,FDA dataset
3267,SONORX,55,FDA dataset
7161,TENCON,55,FDA dataset
3634,INOMAX,55,FDA dataset
2226,NITROL,55,FDA dataset
2243,CHENIX,55,FDA dataset
4818,NEO-RX,55,FDA dataset
3485,NIMBEX,55,FDA dataset
2123,INOCOR,55,FDA dataset
7149,CODOXY,55,FDA dataset
4505,VANCOR,55,FDA dataset
4718,CLOBEX,55,FDA dataset
388,DIAMOX,55,FDA dataset
1876,UNISOM,55,FDA dataset
5564,CODRIX,55,FDA dataset
4445,TRIMOX,55,FDA dataset
373,NIACIN,55,FDA dataset
4335,CORMAX,55,FDA dataset
6619,GRANIX,55,FDA dataset
6567,PICATO,55,FDA dataset
4006,TRICOR,55,FDA dataset
2714,COGNEX,55,FDA dataset
6074,UTIMOX,55,FDA dataset
5763,HI-COR,55,FDA dataset
2205,CICLOPIROX,53,FDA dataset
3151,DILACOR XR,53,FDA dataset
5838,TRICHLOREX,53,FDA dataset
4758,ICODEXTRIN,53,FDA dataset
3557,XENICAL,50,FDA dataset
7506,APTENSIO XR,50,FDA dataset
3554,NASONEX,50,FDA dataset
1910,ANAPROX,50,FDA dataset
443,LANOXIN,50,FDA dataset
1018,TRICLOS,50,FDA dataset
3446,CASODEX,50,FDA dataset
1274,UTICORT,50,FDA dataset
7505,SERNIVO,50,FDA dataset
2202,ISOCLOR,50,FDA dataset
7684,INREBIC,50,FDA dataset
444,DIGOXIN,50,FDA dataset
5287,ATRIDOX,50,FDA dataset
4564,VIGAMOX,50,FDA dataset
1307,ANCOBON,50,FDA dataset
4370,CEFIZOX,50,FDA dataset
708,DARICON,50,FDA dataset
2105,NICLOSAMIDE,50,FDA dataset
7014,VICODIN,50,FDA dataset
3929,VISICOL,50,FDA dataset
1949,MICRO-K,50,FDA dataset
5451,VICTOZA,50,FDA dataset
3859,BENICAR,50,FDA dataset
1187,ONCOVIN,50,FDA dataset
7641,GONITRO,50,FDA dataset
7355,ETICOVO,50,FDA dataset
907,NORFLEX,50,FDA dataset
5277,OMNICEF,50,FDA dataset
7649,NINLARO,50,FDA dataset
3738,ANTIZOL,50,FDA dataset
3008,OCUFLOX,50,FDA dataset
3419,GANCICLOVIR,50,FDA dataset
5265,CHANTIX,50,FDA dataset
2388,IOHEXOL,50,FDA dataset
6611,NULOJIX,50,FDA dataset
1082,MIOCHOL,50,FDA dataset
3044,NICODERM CQ,50,FDA dataset
3043,LOVENOX,50,FDA dataset
3021,NUROMAX,50,FDA dataset
2429,NIMOTOP,50,FDA dataset
3136,IOXILAN,50,FDA dataset
5242,EPZICOM,50,FDA dataset
1479,MINITEC,50,FDA dataset
1469,SANOREX,50,FDA dataset
6699,SYNRIBO,50,FDA dataset
2803,CILOXAN,50,FDA dataset
5773,NOXAFIL,50,FDA dataset
6657,ENTYVIO,50,FDA dataset
3130,UNIVASC,50,FDA dataset
4631,VINCREX,50,FDA dataset
5688,SANCUSO,50,FDA dataset
897,CYTOXAN,50,FDA dataset
6796,DRICORT,50,FDA dataset
5667,MONODOX,50,FDA dataset
5623,ISTODAX,50,FDA dataset
2327,NOROXIN,50,FDA dataset
3212,PENCICLOVIR,50,FDA dataset
5708,EPICORT,50,FDA dataset
2247,NIZORAL,50,FDA dataset
3825,ARSENIC TRIOXIDE,48,FDA dataset
7178,GANCICLOVIR ,47,FDA dataset
4680,NITAZOXANIDE,47,FDA dataset
4688,ANTHELIOS SX,47,FDA dataset
6974,ANGIOMAX RTU,47,FDA dataset
1376,ANGIO-CONRAY,47,FDA dataset
1474,XENEISOL,46,FDA dataset
5042,GENOPTIC,46,FDA dataset
6825,PENECORT,46,FDA dataset
655,QUINIDEX,46,FDA dataset
4337,COMBUNOX,46,FDA dataset
557,CHOLOXIN,46,FDA dataset
6666,COSENTYX,46,FDA dataset
1445,NOLVADEX,46,FDA dataset
5129,CLOXAPEN,46,FDA dataset
6327,SIGNIFOR,46,FDA dataset
603,KENACORT,46,FDA dataset
5945,GRANISOL,46,FDA dataset
6707,UNITUXIN,46,FDA dataset
4374,VANCOLED,46,FDA dataset
4413,NALOXONE,46,FDA dataset
4807,CODEPREX,46,FDA dataset
1755,NAPROXEN,46,FDA dataset
4909,KINLYTIC,46,FDA dataset
221,PHISOHEX,46,FDA dataset
4902,INCRELEX,46,FDA dataset
1297,MICRONOR,46,FDA dataset
4724,FOAMICON,46,FDA dataset
4538,CIPRO XR,46,FDA dataset
1697,TOPICORT,46,FDA dataset
4518,CIPRODEX,46,FDA dataset
6720,PENTOXIL,46,FDA dataset
6728,BLINCYTO,46,FDA dataset
5269,GYNODIOL,46,FDA dataset
7260,TIVORBEX,46,FDA dataset
738,KONAKION,46,FDA dataset
2385,CARNITOR,46,FDA dataset
5645,FIBRICOR,46,FDA dataset
7452,DIACOMIT,46,FDA dataset
4037,GLYCOLAX,46,FDA dataset
3258,NORMIFLO,46,FDA dataset
3204,COPAXONE,46,FDA dataset
7435,VERZENIO,46,FDA dataset
3168,OMNISCAN,46,FDA dataset
7147,SYNACORT,46,FDA dataset
3142,SPORANOX,46,FDA dataset
2367,PRIMACOR,46,FDA dataset
3078,RENORMAX,46,FDA dataset
7932,NAMZARIC,46,FDA dataset
7460,VIVLODEX,46,FDA dataset
2918,NASACORT,46,FDA dataset
2914,CONDYLOX,46,FDA dataset
6279,TRIACORT,46,FDA dataset
2872,NASCOBAL,46,FDA dataset
7211,NOXIVENT,46,FDA dataset
2702,THIOPLEX,46,FDA dataset
2641,ENOXACIN,46,FDA dataset
7961,RYANODEX,46,FDA dataset
7274,DELZICOL,46,FDA dataset
2600,DYNACIRC,46,FDA dataset
7254,NITROGEN,46,FDA dataset
5844,LINCOCIN,46,FDA dataset
1388,NORGESIC,46,FDA dataset
3824,TRISENOX,46,FDA dataset
2108,NITRO IV,46,FDA dataset
5450,AFINITOR,46,FDA dataset
1979,NORCURON,46,FDA dataset
3773,PROTONIX,46,FDA dataset
1913,TRASICOR,46,FDA dataset
6953,ELIXICON,46,FDA dataset
7309,BAVENCIO,46,FDA dataset
3664,AGGRENOX,46,FDA dataset
2106,NITRONAL,46,FDA dataset
3689,NATRECOR,46,FDA dataset
7028,ACTICORT,46,FDA dataset
1907,OPTICROM,46,FDA dataset
2112,NABILONE,46,FDA dataset
2117,GAVISCON,46,FDA dataset
3607,UNIRETIC,46,FDA dataset
7101,MICROSUL,46,FDA dataset
6911,VICOPRIN,46,FDA dataset
132,MANNITOL,46,FDA dataset
817,TENSILON,46,FDA dataset
2890,IFEX,44,FDA dataset
2525,ISMO,44,FDA dataset
2839,ZIAC,44,FDA dataset
783,ISOCARBOXAZID,44,FDA dataset
6680,ONFI,44,FDA dataset
3959,OLUX,44,FDA dataset
3428,RETIN-A MICRO,44,FDA dataset
3429,RETIN-A-MICRO,44,FDA dataset
7333,NITROUS OXIDE,44,FDA dataset
1206,DIAZOXIDE,43,FDA dataset
5226,FUNGIZONE,43,FDA dataset
5760,NUTRACORT,43,FDA dataset
5743,ANESTACON,43,FDA dataset
5830,MICORT-HC,43,FDA dataset
5267,SYMBICORT,43,FDA dataset
5158,HYCOFENIX,43,FDA dataset
5225,NEOBIOTIC,43,FDA dataset
1241,MICRONASE,43,FDA dataset
5594,NITROMIST,43,FDA dataset
7517,EPIDIOLEX,43,FDA dataset
692,TRANCOPAL,43,FDA dataset
1906,MINOXIDIL,43,FDA dataset
3783,CELECOXIB,43,FDA dataset
3787,UNITHROID,43,FDA dataset
2022,MICROLITE,43,FDA dataset
6280,FLEXICORT,43,FDA dataset
7765,VENCLEXTA,43,FDA dataset
90,MENADIONE,43,FDA dataset
3458,AMLEXANOX,43,FDA dataset
3450,MICROZIDE,43,FDA dataset
3420,NASALCROM,43,FDA dataset
3402,PULMICORT,43,FDA dataset
2244,CHENODIOL,43,FDA dataset
7845,PREZCOBIX,43,FDA dataset
2270,NITROSTAT,43,FDA dataset
2290,NITRO-BID,43,FDA dataset
3257,NAPHCON-A,43,FDA dataset
3242,MIOCHOL-E,43,FDA dataset
3186,NITRO-DUR,43,FDA dataset
35,MAGNACORT,43,FDA dataset
3068,RHINOCORT,43,FDA dataset
3046,NILANDRON,43,FDA dataset
2915,PODOFILOX,43,FDA dataset
2885,CHIBROXIN,43,FDA dataset
2718,ROMAZICON,43,FDA dataset
5077,DAUNOXOME,43,FDA dataset
772,VIRAC REX,43,FDA dataset
7725,XIGDUO XR,43,FDA dataset
4487,DISPERMOX,43,FDA dataset
6380,IVACAFTOR,43,FDA dataset
7593,CABOMETYX,43,FDA dataset
4615,OMNITROPE,43,FDA dataset
6822,STIE-CORT,43,FDA dataset
5902,FERNISONE,43,FDA dataset
4503,INVAGESIC,43,FDA dataset
5071,ZITHROMAX,43,FDA dataset
3889,ROFECOXIB,43,FDA dataset
1749,DTIC-DOME,43,FDA dataset
6714,NIVOLUMAB,43,FDA dataset
4439,MICRODERM,43,FDA dataset
4313,CEFOXITIN,43,FDA dataset
4295,DIGITOXIN,43,FDA dataset
5966,BLENOXANE,43,FDA dataset
1878,CINOXACIN,43,FDA dataset
129,DICUMAROL,43,FDA dataset
3996,LESCOL XL,43,FDA dataset
3926,HELICOSOL,43,FDA dataset
4894,FERRIPROX,43,FDA dataset
2283,NICOTINE POLACRILEX,42,FDA dataset
7142,CARBON DIOXIDE,42,FDA dataset
1390,NORGESIC FORTE,42,FDA dataset
6359,ORLEX,40,FDA dataset
6867,TYLOX,40,FDA dataset
6443,BOTOX,40,FDA dataset
6486,INFLIXIMAB,40,FDA dataset
386,ARISTOCORT,40,FDA dataset
7112,NOGENIC HC,40,FDA dataset
485,METICORTEN,40,FDA dataset
6996,ENLON,40,FDA dataset
6989,FOLEX,40,FDA dataset
6965,WAKIX,40,FDA dataset
6236,VICODIN ES,40,FDA dataset
555,SYNTOCINON,40,FDA dataset
6849,NITYR,40,FDA dataset
6839,OPCON,40,FDA dataset
627,TRIOXSALEN,40,FDA dataset
639,WILPO,40,FDA dataset
6675,LINCOMYCIN,40,FDA dataset
6524,NIKKI,40,FDA dataset
6516,QUINARETIC,40,FDA dataset
6274,BELIX,40,FDA dataset
5296,MITOZYTREX,40,FDA dataset
6215,ESGIC,40,FDA dataset
1912,ANAPROX DS,40,FDA dataset
2094,DRONABINOL,40,FDA dataset
3701,MOBIC,40,FDA dataset
2032,XANAX,40,FDA dataset
3905,ACTOS,40,FDA dataset
1950,MICRO-K 10,40,FDA dataset
3950,ZYVOX,40,FDA dataset
1894,LANOXICAPS,40,FDA dataset
1658,MICONAZOLE,40,FDA dataset
4236,CEFADROXIL,40,FDA dataset
1834,NITROPRESS,40,FDA dataset
4341,MIDOL,40,FDA dataset
1762,CHLOROXINE,40,FDA dataset
