3249,MAVIK,80,FDA dataset
1495,TAVIST,73,FDA dataset
2458,MAGNEVIST,71,FDA dataset
5518,MYDAYIS,67,FDA dataset
5696,OMNARIS,67,FDA dataset
6131,CLARAVIS,62,FDA dataset
1497,TAVIST-1,62,FDA dataset
7259,IMPAVIDO,62,FDA dataset
5315,VENTAVIS,62,FDA dataset
3418,MICARDIS,62,FDA dataset
133,VERTAVIS,62,FDA dataset
5847,GADAVIST,62,FDA dataset
6105,MELAMISA,62,FDA dataset
6021,MARLISSA,62,FDA dataset
1999,GAVISCON,62,FDA dataset
6891,MVASI,60,FDA dataset
2312,ADVIL,60,FDA dataset
3151,AVITA,60,FDA dataset
5698,MARAVIROC,57,FDA dataset
6781,TAVALISSE,57,FDA dataset
4958,ERAXIS,55,FDA dataset
3087,EVISTA,55,FDA dataset
2322,MAXAIR,55,FDA dataset
610,ELAVIL,55,FDA dataset
3212,VISINE,55,FDA dataset
6303,ILARIS,55,FDA dataset
5147,APRISO,55,FDA dataset
3615,AVINZA,55,FDA dataset
5616,EOVIST,55,FDA dataset
5354,ORAVIG,55,FDA dataset
3377,PLAVIX,55,FDA dataset
1927,VISKEN,55,FDA dataset
3123,FAMVIR,55,FDA dataset
4543,CIALIS,55,FDA dataset
6360,AUVI-Q,55,FDA dataset
6102,AMYVID,55,FDA dataset
6732,GASTROVIST,53,FDA dataset
1666,MELLARIL-S,53,FDA dataset
3345,AMPRENAVIR,53,FDA dataset
4622,APTIVUS,50,FDA dataset
4716,ACUVAIL,50,FDA dataset
4822,GRALISE,50,FDA dataset
4526,ZAVESCA,50,FDA dataset
4825,ZYMAXID,50,FDA dataset
4831,ATELVIA,50,FDA dataset
7151,UPTRAVI,50,FDA dataset
4905,MITOSOL,50,FDA dataset
3330,AVALIDE,50,FDA dataset
2660,LAMISIL,50,FDA dataset
4950,HUMATIN,50,FDA dataset
4961,VITRASE,50,FDA dataset
7557,SAVAYSA,50,FDA dataset
4967,ALVESCO,50,FDA dataset
7101,CABLIVI,50,FDA dataset
5493,SARISOL,50,FDA dataset
1972,MARINOL,50,FDA dataset
5302,LATISSE,50,FDA dataset
5269,VEETIDS,50,FDA dataset
6962,ADEMPAS,50,FDA dataset
7212,HARVONI,50,FDA dataset
7059,AIMOVIG,50,FDA dataset
655,TEMARIL,50,FDA dataset
3531,EMADINE,50,FDA dataset
666,KEVEYIS,50,FDA dataset
5809,EVAMIST,50,FDA dataset
3713,VISICOL,50,FDA dataset
3698,ALAMAST,50,FDA dataset
6032,DYMISTA,50,FDA dataset
6119,LOMAIRA,50,FDA dataset
3009,VISTIDE,50,FDA dataset
6160,SYNAGIS,50,FDA dataset
1093,HMS,50,FDA dataset
836,TRAVASE,50,FDA dataset
2997,DENAVIR,50,FDA dataset
6487,MAVYRET,50,FDA dataset
193,AVC,50,FDA dataset
6213,SITAVIG,50,FDA dataset
6458,LUMASON,50,FDA dataset
6259,AVASTIN,50,FDA dataset
1003,AMINO ACIDS,50,FDA dataset
6297,EXTAVIA,50,FDA dataset
7406,MIRVASO,50,FDA dataset
5872,RAVICTI,50,FDA dataset
3684,AVANDIA,50,FDA dataset
5788,JANUVIA,50,FDA dataset
5542,GVS,50,FDA dataset
6669,TEMIXYS,50,FDA dataset
1352,MAXIDEX,50,FDA dataset
2377,MAXZIDE,50,FDA dataset
7277,MEKTOVI,50,FDA dataset
4498,LUVERIS,50,FDA dataset
5760,NAVSTEL,50,FDA dataset
3128,MYOVIEW,50,FDA dataset
5634,SAPHRIS,50,FDA dataset
2449,OSMOVIST 240,47,FDA dataset
3754,MICARDIS HCT,47,FDA dataset
2447,OSMOVIST 190,47,FDA dataset
4432,MYCAMINE,46,FDA dataset
3591,ADVIL PM,46,FDA dataset
7310,OMEGAVEN,46,FDA dataset
7301,PREVYMIS,46,FDA dataset
7389,DAURISMO,46,FDA dataset
7372,BALVERSA,46,FDA dataset
4390,METAGLIP,46,FDA dataset
2533,FOSCAVIR,46,FDA dataset
4167,LAXILOSE,46,FDA dataset
4378,PRIMAXIN,46,FDA dataset
361,VISTARIL,46,FDA dataset
3725,VISUDYNE,46,FDA dataset
4339,METVIXIA,46,FDA dataset
